patient_id,file_id,file_name,md5
TCGA-69-8255,157223aa-aab5-4522-8ff2-8104ea3561d9,e40ae18a-9f57-4069-b99f-260c93b52e9f.rna_seq.augmented_star_gene_counts.tsv,11b684d65c727ce1b971cdf37acb6ad2
TCGA-69-8453,fe20855f-d3ce-4e02-b2dd-3df15eab44bf,564e41d6-f9a4-4a6b-bb97-f8e5423b84bd.rna_seq.augmented_star_gene_counts.tsv,aa92e0c44d12854b5d66c99265e33c77
TCGA-69-A59K,36432508-6673-489b-aefe-d172b83abac2,00fabec9-d311-4994-a7e5-eb91178d14f2.rna_seq.augmented_star_gene_counts.tsv,82f484e8d9f75930300dad5baa17f57a
TCGA-73-4658,c568fdc8-6942-44ff-a9d9-3f7a03fdc62a,367864dd-ccd2-473e-9661-6ff4342a4e64.rna_seq.augmented_star_gene_counts.tsv,a352405548831c550b90884f50402acc
TCGA-73-4659,6d0c282d-43d7-44fb-94e6-25771385e326,d4422306-b68c-4687-9131-02a60a2d4c42.rna_seq.augmented_star_gene_counts.tsv,552ee233c6cb65b341ebd50ae1236118
TCGA-73-4662,38bc7dc7-3a4f-4fd9-ad6d-306dc8a3b7f6,68f5d95d-e7ae-46d3-b836-e741fde98f23.rna_seq.augmented_star_gene_counts.tsv,cb204d655779e2c95f28f9c2cef06a67
TCGA-73-4666,7b3f1e0a-2d0a-40a6-9ccd-deb403fd2f16,743f08af-5537-4454-a219-18639e5127c6.rna_seq.augmented_star_gene_counts.tsv,aa82a61464747826f8e8281c7e2e988b
TCGA-73-4668,239d18cb-2886-48a0-9a3d-76558819dabd,764d71c7-f003-4cf6-851e-1587f12b4a69.rna_seq.augmented_star_gene_counts.tsv,3f42cf8368155d7d284313b44e60a1ba
TCGA-73-4670,f4288244-7a1c-4a61-98f6-6c1a06ccde2d,aea4fa60-a890-453e-8ba6-6f4f3d5ed084.rna_seq.augmented_star_gene_counts.tsv,463ccd6d41090c07ffbe931ff45cae5e
TCGA-73-4675,a60f0ff5-6f4c-43a1-8dda-10b882880bfc,c9494f0c-d6df-4dc9-a174-dfd53f121ee8.rna_seq.augmented_star_gene_counts.tsv,5d1111de1b542967a55a7b1c333573cf
TCGA-73-4676,4320b770-69f3-4dd2-afea-8b7f7cdf44c2,32e5ef2b-4387-4d2c-8e62-d18b5106414f.rna_seq.augmented_star_gene_counts.tsv,ea55d80feb430b5fd58948234d7927f4
TCGA-73-4677,efc4983d-f573-4996-bf5c-5aaa1aafd730,e38af20a-f4f2-40dc-82c0-69782f9192d7.rna_seq.augmented_star_gene_counts.tsv,90fb3e95ff4f98f566dc67ea2b9739ae
TCGA-73-7498,7181e057-0ec7-410b-b0fe-ff8de3d14d98,d1b10396-1656-4963-8fd0-7d7368c24dd2.rna_seq.augmented_star_gene_counts.tsv,cbdf59033666adb0a79bee58b2bd3809
TCGA-73-7499,cba15984-128b-4bd9-8202-14afbf1f74b2,9d305ba3-6558-42ed-959c-4182de1c8ebb.rna_seq.augmented_star_gene_counts.tsv,62f5ab5c4b55a76e11e55032369722bd
TCGA-73-A9RS,f7d58012-79f4-440f-add6-8a00728e96ba,3289364c-0dc2-43e8-bfe2-57d25e8612e5.rna_seq.augmented_star_gene_counts.tsv,bc165a01e3615b523c65885fb76a7ff8
TCGA-75-5125,f93cc1fb-b3d9-4b1e-94bf-54e40b505b34,bcb20e91-2931-4694-8268-686aee414fe7.rna_seq.augmented_star_gene_counts.tsv,6fc380e66aa8f4c63c400d4c8438214e
TCGA-75-5146,62cdda72-a90e-49e7-9423-24540d696049,ed4e21ee-1471-479e-af75-72c91986787a.rna_seq.augmented_star_gene_counts.tsv,dc44c4bafed2c3e608eb6cb78ec86701
TCGA-75-5147,a912206f-60e9-4564-9d84-db9c3ee75343,99c5c1c4-851a-42a4-b5a2-dd9da2959343.rna_seq.augmented_star_gene_counts.tsv,7e1f4be8d5e825666e9bd0339b72fdf5
TCGA-75-6206,9123a775-d686-49ab-90e7-0dc572c2fcaf,7643fc1a-086e-4ea5-9766-3dde13cc00b4.rna_seq.augmented_star_gene_counts.tsv,3877efe3d98308858856b402ea9bd066
TCGA-75-6212,bb5264e1-0dbf-4b28-9fbe-0a8602c13369,a787801a-cb3f-4a1f-b14c-ed8f2bfd6028.rna_seq.augmented_star_gene_counts.tsv,3de80aa07bf3010339966a38a78ba426
TCGA-75-6214,ef2621f5-ec61-42ee-879f-9d7615372a5e,73fc90cb-2b56-4a6b-8083-42f6647a2478.rna_seq.augmented_star_gene_counts.tsv,2c7c0763767cfe71f81fcd644e3f8c13
TCGA-75-7025,0766019a-c9b7-4224-973e-f1cfa16082ac,b6ddcda9-dad4-4e70-b12a-db197a496713.rna_seq.augmented_star_gene_counts.tsv,f58855fb039b29a30fc9310bbc29613a
TCGA-75-7027,b7b898c7-f63f-43d3-864a-406e842db2fe,cbfa6fea-3a77-4d0f-ab15-12307d08055a.rna_seq.augmented_star_gene_counts.tsv,db065f4243af7c973f5fc4a53541a61d
TCGA-78-7145,50966d1a-3934-4fb5-9fc4-71f399cf5105,db3c11b8-53c7-48f8-a16c-b86c1c7534b0.rna_seq.augmented_star_gene_counts.tsv,6aba7359e0888e296d8ec44b34741142
TCGA-78-7146,df03bdab-42a9-4467-a767-b584bb60e926,0a11e8dc-5d34-4fcb-b2dc-aa57b4e90fc9.rna_seq.augmented_star_gene_counts.tsv,e7d4985402dfcb4759d691ee846fb762
TCGA-78-7147,4dbd91d6-8d7b-4e6d-9dc1-3347c3f3996d,0f6c0159-7342-4519-83f5-52c2d457c4f8.rna_seq.augmented_star_gene_counts.tsv,2cb02fa475538bf79cc96205bab7d4b3
TCGA-78-7148,443ccb95-79d0-47ea-9915-18d5bc10eac4,ec3a68ca-1006-4f2f-95b5-74d506ceda86.rna_seq.augmented_star_gene_counts.tsv,ecb819733c70c92f3d0f2fded167360c
TCGA-78-7149,c2accf79-6461-4082-b201-c6f881dc6ea2,93f32fe3-cb5b-4910-bf06-e20c876cd8a5.rna_seq.augmented_star_gene_counts.tsv,578577b59eaa0ad09be187e2d01d1b96
TCGA-78-7150,8a518a19-2c85-42ec-b027-47139aa442d4,14e05372-1acb-4479-904b-ce8acef028eb.rna_seq.augmented_star_gene_counts.tsv,1b1c74710c48e56bab58f70be921efbd
TCGA-78-7152,bec02792-06e1-4789-871d-b5b4a5989786,76413057-e8a8-42b7-b545-897e3b32580d.rna_seq.augmented_star_gene_counts.tsv,6aa40de0b1e1feb49871e65fa303a09e
TCGA-78-7153,c2371da5-868b-4788-91ec-c9d4bd8d8085,9d2f9191-338e-49ea-a887-a808cdf2703f.rna_seq.augmented_star_gene_counts.tsv,70b4c9eb00cfeedca229e97fdc895442
TCGA-78-7154,6c66987a-38f6-4125-8ac1-aa55921fcc26,f77f77e1-073c-4f6a-bc48-1ba165ecc024.rna_seq.augmented_star_gene_counts.tsv,350a2f170bf1813048d9831ce0acb2d1
TCGA-78-7155,d7439e19-2ab4-4209-9628-16e6ae6bc11e,962d56c6-0e10-4b55-9c4d-dbb89c983d74.rna_seq.augmented_star_gene_counts.tsv,cfa36bedea4886b805883560fdff08ff
TCGA-78-7156,129f7ee5-6342-4a24-9317-d52462ce6a70,059b5dc1-45f7-4d7c-b07a-878b6db6d881.rna_seq.augmented_star_gene_counts.tsv,3d36ac641444458dae35b1bc7beed92e
TCGA-78-7158,1d7b2b60-11d7-4803-8c7f-45fc6ce45a25,ebf8d429-0437-4987-9bca-89e62910f168.rna_seq.augmented_star_gene_counts.tsv,46a9778d735f1b2ecce411b6ede1d919
TCGA-78-7159,e0d8cd2d-967f-4b04-afa9-3aca54bcaf5d,9f030a01-eef7-4885-8edc-316fe88860d7.rna_seq.augmented_star_gene_counts.tsv,4bd6afc44d7704a09c784d61eb8d0f3a
TCGA-78-7160,aaa72a07-5214-4145-9fb5-99c22b7c248a,f99ac82f-4fe6-4a9a-9d49-67c42cf66208.rna_seq.augmented_star_gene_counts.tsv,0b040ed97893575b9e567491d82824f5
TCGA-78-7161,a35c257e-f8b8-4d58-8ecb-92b1b0bc59f3,35fc369e-6f16-415b-badb-380eedb2157b.rna_seq.augmented_star_gene_counts.tsv,f56cc45eaf3ca0f661c6b19fc37bf103
TCGA-78-7163,669ce970-42a3-4797-bf9c-0de40a021bbf,0832f2ee-ad00-42c7-8cc3-9c63a7b5cea9.rna_seq.augmented_star_gene_counts.tsv,1a4b67cde878f37fe78ecb8d498135c5
TCGA-78-7166,41f852c7-01e8-46b3-8082-da2e00a4ef9d,673621c0-f5d4-4eea-a0ae-469214a70e82.rna_seq.augmented_star_gene_counts.tsv,24b4a006e54a552465c6e84865eefd9b
TCGA-78-7167,4bd86df0-6768-4741-8d01-51fe34dd57fd,bd1e3dcd-31c4-4f7f-8e99-9ad0d1050294.rna_seq.augmented_star_gene_counts.tsv,1e91674789dcd6a6bcc97d8171893ad9
TCGA-78-7220,1098101e-1770-4055-ae41-d6c15e1c7b90,19853c82-c205-4af9-badd-82946eec14ad.rna_seq.augmented_star_gene_counts.tsv,53c7ca5b2ef9c8078a6174b9d92e48de
TCGA-78-7535,ad636e79-be59-4821-8303-7d2e7389b22f,6545e778-687c-4b82-b6b6-b5d438879069.rna_seq.augmented_star_gene_counts.tsv,9224887fc22623d57544ed20ebfdd384
TCGA-78-7536,7cf36ebf-b16e-49ac-bcc4-b127b1f2a3da,3dde8e24-6a2b-49ab-b4df-c058f18a3851.rna_seq.augmented_star_gene_counts.tsv,589cd84827918fc45ee16368ada13790
TCGA-78-7537,25857230-7253-4929-a790-90815194b213,b6e9752c-ad52-457d-a37c-78ffb7ddc520.rna_seq.augmented_star_gene_counts.tsv,a4f53cf3e7f9f8af8b7f339c48a83732
TCGA-78-7539,27884724-a2c0-4b3e-921a-54e5f8bf1faa,59578e5d-b76f-46eb-b5d9-7c90b8a9dbe4.rna_seq.augmented_star_gene_counts.tsv,a1a6000c45577f0663c459d0900d088f
TCGA-78-7540,477d7181-e081-4577-ac06-e508b1239989,3d006e45-8ebf-4ba1-b003-13b711c0d0ee.rna_seq.augmented_star_gene_counts.tsv,b4220339c29454ed50944a54145dda85
TCGA-78-7542,72d9c332-92e3-4f9c-899d-1de9969b1bd6,6667948a-1834-4572-a1b3-3bc9096650e8.rna_seq.augmented_star_gene_counts.tsv,bcfe7738574088400654ae1e2e320592
TCGA-78-7633,0f01f50f-495a-455d-986d-28c65e345a80,06c83065-5800-451a-84a7-7a7f352493ec.rna_seq.augmented_star_gene_counts.tsv,cbd8ecfb77292db5806d978fdb5b45a5
TCGA-78-8640,169b5555-f64c-4bbd-9c07-af0c42ddb6aa,da145aec-4391-4fce-b5d0-bf91065b765e.rna_seq.augmented_star_gene_counts.tsv,df198d1635dcb38030f79a8494a55063
TCGA-78-8648,ab3c7d7c-7ad0-4f26-9991-ddd288598936,5d843590-36a7-4568-88a4-2bc09e14927f.rna_seq.augmented_star_gene_counts.tsv,e2a5a342800957b223e29d242646d961
TCGA-78-8655,9940e2a8-6a68-4482-a1bc-2a6edb7d52cd,bc8b6dee-0f79-492f-85e1-c1a09d6f9680.rna_seq.augmented_star_gene_counts.tsv,adc6e0a31776c8970551d88894e45b24
TCGA-78-8660,c97d6c2a-9866-4893-8cff-ee747c4a4550,2f8abb88-ae9f-4315-bcad-4263862bd11b.rna_seq.augmented_star_gene_counts.tsv,50284d5270fbfe9576deaaedefa3337f
TCGA-78-8662,06a639d9-ade5-4cbb-91b0-a41449ce4f49,6531e137-3d23-44e7-af10-51e9cc517192.rna_seq.augmented_star_gene_counts.tsv,eadaedb72fe4b6116412cf13b59f5c1c
TCGA-80-5608,5695292b-7c39-4ee6-94e8-987f4a456635,3b286ed4-51bd-4a1e-9eab-b0ee9adf3b72.rna_seq.augmented_star_gene_counts.tsv,1c378789bdaa82ddb2d37b1f4e616d82
TCGA-80-5611,1d8df3eb-b059-47f7-b3fa-f4eb3f568423,d5388d2a-976f-4f08-80c2-14bbf4ccc753.rna_seq.augmented_star_gene_counts.tsv,c78bc982a993f9721ec0c36af5bcf7fe
TCGA-83-5908,de0b900f-151a-4173-a070-3ec31ec05aed,62b8c824-3e80-4341-bfee-78d04be904c9.rna_seq.augmented_star_gene_counts.tsv,67bbea179ba2c0e1c662c82d3ad0d89c
TCGA-86-6562,a135a2b4-bc6a-4dd6-baa9-f08ab2d4971a,c41a2347-8277-494e-90c6-f1918223388b.rna_seq.augmented_star_gene_counts.tsv,bbe8127b4e50e5b09375051038cfef2e
TCGA-86-6851,24fa0c9f-c679-486d-846a-66fbc8d30b0a,32248a54-89ad-43a3-aa20-1c1897cb0054.rna_seq.augmented_star_gene_counts.tsv,01bfbc4564724c456574a17a4da19615
TCGA-86-7701,66e79734-9053-4f61-9a32-bee376f5dab0,a4a57e8f-cf4f-4322-b7fe-2336a58cd50f.rna_seq.augmented_star_gene_counts.tsv,5af58684e4d41816a94ab46ae66f85ca
TCGA-86-7711,8b071bf3-0d85-4aba-aa46-d0800dcc8640,65a2c4cf-7c84-4ca8-a37e-8deecb6ef026.rna_seq.augmented_star_gene_counts.tsv,4403164f6654829b70446beb576b2fda
TCGA-86-7713,db0caa6a-e863-4dad-a911-0c69127be9df,55071ef3-bf09-43a2-a54c-a9ec61a84615.rna_seq.augmented_star_gene_counts.tsv,1205cb7b4e1f0da5eb3547caf95c3e83
TCGA-86-7714,4f59681b-3811-4569-aa50-ed031f7e370a,afccc865-1d58-475d-b85c-0d7eca330b0e.rna_seq.augmented_star_gene_counts.tsv,394fd5a624e37263b39a63413b9e5442
TCGA-86-7953,8be349eb-2407-4f51-809a-ceb5542e0cf1,256e320c-e4de-4918-b3bc-b71657bfd4cc.rna_seq.augmented_star_gene_counts.tsv,77a79da00de4bb1ffffe7d9e42395594
TCGA-86-7954,cb59cd67-2756-45e1-80c7-67ad6d6823d4,d0966b4b-6c70-41f6-a220-4bf8be955366.rna_seq.augmented_star_gene_counts.tsv,c0aee93101616db06b16450401fb1616
TCGA-86-7955,97541ffe-94e7-4130-9bac-65528de8d6f5,c4115468-0566-49e2-a86f-9c7faf6388f5.rna_seq.augmented_star_gene_counts.tsv,045d74c1879f0e7d28551f80a97be495
TCGA-86-8054,51c0568a-3e54-42a0-b805-0a90905cc865,b8ae4b22-83b8-4cbf-9d3c-49092b7e0903.rna_seq.augmented_star_gene_counts.tsv,f09d3d552cccd909ac125dafe5b52032
TCGA-86-8055,9bdba133-a1e0-4482-add2-af6493ebdbe5,efd3731a-0788-41e9-a985-0c3d400d7db3.rna_seq.augmented_star_gene_counts.tsv,b52cccec81de7f9317435955cb308ae1
TCGA-86-8056,990303de-eff3-4418-b305-9bf63236826f,593623b6-0f7d-4089-8697-518c573c86c6.rna_seq.augmented_star_gene_counts.tsv,c916a952c9cf5f9fa90707190b35eaf3
TCGA-86-8073,08d83462-5fcb-40c6-9d44-dbc42faa4df6,087c2c93-d071-41e1-a2e8-a1961ba54a86.rna_seq.augmented_star_gene_counts.tsv,7e0d04eb337f163632590bbd665fabaf
TCGA-86-8075,51054c11-8e2f-4f52-bdaf-ebb515508a28,5158a031-b856-4423-9418-031b3107e88f.rna_seq.augmented_star_gene_counts.tsv,b1ff3cf25bf73c2cdbda898c85e37778
TCGA-86-8076,dd6ec250-8d4d-4129-9664-7451c1760f4b,34774d7b-1184-4b5f-b6a9-e16c428ca7ce.rna_seq.augmented_star_gene_counts.tsv,8505bede89020ffab8d5e66975dec03a
TCGA-86-8278,4b98f37e-33fc-4bf0-b6cd-4c900bcc9d2a,925a2268-1a0a-402b-8bb1-e6fa32521afe.rna_seq.augmented_star_gene_counts.tsv,d0cb9fbf2c1f7bcd989ff9d52c6fecd6
TCGA-86-8279,5dd8168d-fe35-4a32-8520-1deaef953b10,53244201-6282-42ea-9da4-31524ca39bf8.rna_seq.augmented_star_gene_counts.tsv,25e705bada4449307884203cd694067f
TCGA-86-8280,afa5c7c4-02f8-4417-873c-378937f5fbbb,9aa5eb7d-1d54-47f6-aeeb-59be4880f004.rna_seq.augmented_star_gene_counts.tsv,140ea4447340fa927763cbdbb19294c3
TCGA-86-8358,5ecec8fc-845f-43cf-82c3-73dea85cc53c,461cd8f2-fe53-448d-b6a9-0a95792464c7.rna_seq.augmented_star_gene_counts.tsv,c6db66bee178f64bc449e8cb0e0eb01b
TCGA-86-8359,bae501f3-c0ba-4646-8027-0623869176f4,c6fcbf56-bc49-43eb-981a-ef032465a7ce.rna_seq.augmented_star_gene_counts.tsv,c86025add8ba385b1c7ff06a77deb2f8
TCGA-86-8585,71ac888b-0acc-4cfd-a21a-4c9ff8d06bf9,bd84bab3-4614-4806-bfd1-dab3fca9d6fa.rna_seq.augmented_star_gene_counts.tsv,df571b77146fc739adb1b5b1878a9bdb
TCGA-86-8668,7f9624e7-0e7b-4a2b-8413-1737f0f7c1d0,8e1fcc77-bf23-42e4-949f-d429f7211dd6.rna_seq.augmented_star_gene_counts.tsv,29785b75fe3e6352aecc7a29fd84be79
TCGA-86-8669,508c6166-6095-4133-a42a-79d75b0c0e31,eda17fff-892d-440a-af83-b353ea60c478.rna_seq.augmented_star_gene_counts.tsv,948c8e8fd151abfdd683c0e7ea11fc89
TCGA-86-8671,58390e08-43b2-4517-b57c-ff899594e55a,80416b83-9ea2-4d33-8ba4-1fe9330d51f2.rna_seq.augmented_star_gene_counts.tsv,d44b998211ce7aeb8fcf1125605ec9e1
TCGA-86-8673,ece9f585-2710-4e10-b292-c5fbf588eda9,79e12f4d-94d7-45f8-b251-6b0fcbb6b885.rna_seq.augmented_star_gene_counts.tsv,0439fc52e9a319d25dc61451101f655b
TCGA-86-8674,3604ee2d-3fdc-40fa-95ab-a3f420334ac5,7ecd6087-9663-4d9d-828d-d9e9b5241c3c.rna_seq.augmented_star_gene_counts.tsv,e54ee6eb012e144e17a1dc46f773e1dd
TCGA-86-A456,52d91ece-345c-4c5d-800a-121955b93c66,91e79d93-01a8-4908-805a-12678d68a543.rna_seq.augmented_star_gene_counts.tsv,37abd7a06ebbf7e3fc3457af2eecbe5c
TCGA-86-A4D0,15a57d06-841c-473e-b89e-389f1df3504a,c812eb06-bd41-4919-8f6d-9ade00654a4c.rna_seq.augmented_star_gene_counts.tsv,321369cd62597fdbf015bbb7256a58f1
TCGA-86-A4P8,1c5de7db-7e05-4289-ace6-b59b6e2392e7,e0e9a0df-7052-4d42-b3fd-10ee23ceae62.rna_seq.augmented_star_gene_counts.tsv,d1837ef5ddfec327343cc413cc69aa86
TCGA-91-A4BC,32876f27-f304-4be0-8881-f9842a9fbb67,e8ea2e59-65dc-49c9-b6f3-b9335185390d.rna_seq.augmented_star_gene_counts.tsv,34c30f39f393a6132d290119e8b092cd
TCGA-91-A4BD,1529d8e6-10d2-4e7c-bfb1-66820434c835,40386f32-719d-480f-9ba7-57e1eea23b30.rna_seq.augmented_star_gene_counts.tsv,017185517e6f67b97f45eb2f0df21e2e
TCGA-93-7347,45fe5e83-1e4a-4e0a-ac03-62ef32a90e77,6b51d2ce-51ed-4b34-890d-9f83d363118c.rna_seq.augmented_star_gene_counts.tsv,31eeb6845913da77fef24ca097fc7eee
TCGA-93-7348,bfecde55-3ed3-4977-899b-d7c22b6df15b,b7f9da49-2a09-4f32-af6c-980ccf75250b.rna_seq.augmented_star_gene_counts.tsv,239eea2e924502ba36ce92b9e8d0a04b
TCGA-93-A4JN,1aff8a31-97b2-4bde-ac5a-f3a958bf74dc,068ba2ae-288c-446d-8d17-72445ce4f788.rna_seq.augmented_star_gene_counts.tsv,982bd67720ebee06f2f617268a1109e6
TCGA-93-A4JO,2ab0f01f-2f66-4489-9de7-2a0d61b6ea04,4822db97-46d7-4302-bef9-63086b777e9c.rna_seq.augmented_star_gene_counts.tsv,6ce1dc70e3830a2b4dd0ad2a6c0b55ed
TCGA-93-A4JQ,44d8e988-1a2b-4588-a64a-cf5a6c164e03,71809317-f775-4faa-b1c6-40bae85c69aa.rna_seq.augmented_star_gene_counts.tsv,e64e8b3dc34a42bcb1239702ab82508f
TCGA-95-7039,8fadb6d4-de92-4301-9b6e-7dd857fec978,e9efd91b-8824-456b-b650-1d0287efbbe8.rna_seq.augmented_star_gene_counts.tsv,bbbc217a5b46b7d27f4f894e02f09994
TCGA-95-7043,d3f1b81f-37ce-47b6-b98d-8530076007c7,d067f93b-7182-4a34-ba8e-be73589b7420.rna_seq.augmented_star_gene_counts.tsv,0384bee9b454152ea2204060a5fcb6a9
TCGA-95-7562,d2000aa0-a3c5-4155-8995-80ec5f4436e2,020a2284-03f3-4439-89bb-2292ebc3ecd2.rna_seq.augmented_star_gene_counts.tsv,cf29acfeda74cebe6a90cfb1437efcab
TCGA-95-7567,b5b25f89-cd67-44e5-89bd-be2bc1def4d8,4ad05e6b-e3d8-4048-8f61-1e79e421de0b.rna_seq.augmented_star_gene_counts.tsv,412b3360f6579bd180f830e50bd0e4f2
TCGA-95-7944,a14f02d4-6d07-409d-af7a-5d5f23640ad6,56081bb7-480c-446f-9e21-41627df3b569.rna_seq.augmented_star_gene_counts.tsv,2e1a8ae5832ddda9dbc8ed7f12addd27
TCGA-95-7947,8a898b7d-6f1b-4d2a-9f5d-0751ced1d7bf,da3718fb-d874-4469-a3fe-6ba6fa89676b.rna_seq.augmented_star_gene_counts.tsv,85f974d8960b4355be1844545895f0a3
TCGA-95-7948,218eb2f2-24b1-4e41-9071-26ed97a2edc1,5eef868d-7c7f-42e8-aabf-ce3f75405c7a.rna_seq.augmented_star_gene_counts.tsv,df3f48d8f8402b70c03f22efc30844dc
TCGA-95-8039,030d778f-ecb4-44eb-8baa-4286e18c9fdd,84595c09-6f85-4a1d-98fa-7d9bc9dc2c28.rna_seq.augmented_star_gene_counts.tsv,6426942030ce73573fdeeee6177bf117
TCGA-95-8494,b7006975-82c2-4fcc-855d-5ef024ef3d4f,b70dcd97-e1e4-417c-a05f-b37acdde6684.rna_seq.augmented_star_gene_counts.tsv,1fce4e7138b85e38aa13710c8e01bc00
TCGA-95-A4VK,b6c69243-9731-4578-b037-ac997cbdc7dc,2306a9ab-37ae-4dfd-b992-4f62022c3d4c.rna_seq.augmented_star_gene_counts.tsv,b50857213b4d430cfd349ff5b717b473
TCGA-95-A4VN,d84121c5-5421-43a4-825a-40f357ecc97b,2b99d8d7-f329-4fe6-97b5-167953311755.rna_seq.augmented_star_gene_counts.tsv,c97bfcd9f0bf53810f280aa331cf062b
TCGA-95-A4VP,a5e1a78c-7e7a-41e8-8c45-872028f6b5a0,f3df8eaf-1fd2-4e08-ad48-ce5aa1d64e19.rna_seq.augmented_star_gene_counts.tsv,8c4001334cd5c6c75047c18a58a1d81a
TCGA-97-7546,6bec00ac-81d0-4f29-bb4d-99102992914c,0326e97a-2ec7-4038-98f3-03d94962d869.rna_seq.augmented_star_gene_counts.tsv,a733db7feddb683bbf4ce002ae40c570
TCGA-97-7547,7f70c9bb-a18a-45e8-8177-34145a6c0dc9,20cddb4c-1ad4-4f0e-bd5e-3071f573b2d0.rna_seq.augmented_star_gene_counts.tsv,e7512faf47de2531589223ea5ed87cb7
TCGA-97-7552,932ccb56-ad41-40a0-9ab3-21f490c60af5,a7c58df0-fffc-4a80-85c4-2dab24b2edc2.rna_seq.augmented_star_gene_counts.tsv,e37b951d9ce5c8bee53247c5f4d80955
TCGA-97-7553,8a2d17e2-4ec1-42b6-8825-6d80ffe4b916,c55c7a04-580b-43e3-b138-f83bd3003875.rna_seq.augmented_star_gene_counts.tsv,3ae4db513b7145d279c112ff61e2b892
TCGA-97-7554,f19a1a66-ddc9-4567-80db-d009bb455b25,aa305f5b-4c1d-4bc7-81d5-b2b999b327af.rna_seq.augmented_star_gene_counts.tsv,e0a0a3d05dc990239425b5fe3b6785f1
TCGA-97-7937,6508912f-5f91-43e6-8e63-9233bf3e81eb,d1eba37d-0b00-47f4-a7c8-d2e80ec3e27b.rna_seq.augmented_star_gene_counts.tsv,454d329deb52bdfe0de142d001cec544
TCGA-97-7941,d4eb86d5-1952-449c-a5d7-20ccc04f0d07,56c858be-3637-4ba0-81be-208a3edac992.rna_seq.augmented_star_gene_counts.tsv,09fa4e80ada213d9fb4f10000bc78083
TCGA-97-8171,de38d138-723c-4256-98f4-2788f7cf1e87,98f4637a-4953-4f52-b90a-c768d005a3e7.rna_seq.augmented_star_gene_counts.tsv,23ea2782b589de813060a48515ca3d5a
TCGA-97-8172,942673a7-5072-466f-985c-42d38aeb5c2c,145db6c5-f7ad-4e2f-88f1-d68bc457848a.rna_seq.augmented_star_gene_counts.tsv,510c95ee4efb8e39011f66d20495ded5
TCGA-97-8175,6525f4e0-ba79-4576-89b3-df0ab6e45309,a5f6ddd7-f795-4920-b714-ed86942953e3.rna_seq.augmented_star_gene_counts.tsv,6a687e24eaaf5e56dec613cc190c04be
TCGA-97-8177,0e6fc8f1-34ca-4f3b-9d71-5a867e5efb07,4b6c958a-7e20-4b88-b30a-2406b123c8c1.rna_seq.augmented_star_gene_counts.tsv,022f28a4f04b559648f8f5f06bc13c55
TCGA-97-8179,2e2eb2df-d002-49ac-86e7-5ed33e9eabf3,131c0149-e810-4004-97e0-6c8a4aa9049d.rna_seq.augmented_star_gene_counts.tsv,c9ad67e843621907d9ad9c8db7cebbc7
TCGA-97-8552,63f5b69e-2307-4be6-98e4-b0f57b6394d0,c8bfb715-4c7a-4e3e-baa2-bc842d80654b.rna_seq.augmented_star_gene_counts.tsv,b313bb91df790ee85c2b40fa2b28fc1b
TCGA-97-A4LX,0f37f5ba-3582-4c61-8c70-bf9b0ede6e71,2276a330-e86b-46e1-be45-ae41d217ef66.rna_seq.augmented_star_gene_counts.tsv,a9560eb9da63cad136a7c1a21a3a743d
TCGA-97-A4M0,4e27513c-172b-4d19-a397-ade6df353e6c,20ecdb2d-16ad-437b-ac0e-b84339c769a6.rna_seq.augmented_star_gene_counts.tsv,5db0662ae2c4c127c8f9d98337541c17
TCGA-97-A4M1,b53ceb0c-a338-46e2-a0e6-224dec5ea807,05ca3ffd-a4d9-4667-80e2-d15125e88f7c.rna_seq.augmented_star_gene_counts.tsv,69d2dbba24a9e6dcd8d1a224289dc053
TCGA-97-A4M2,270a13b3-158c-4251-8c6a-5bc5275e0ebb,8da65700-04c7-444d-826e-ec2e692b257b.rna_seq.augmented_star_gene_counts.tsv,f8a4993be2110f354fde8c4ce7919eb1
TCGA-97-A4M3,92b4ef29-b45a-4ec4-9251-8d6fb32cde90,fddbde25-7d5c-496f-8f62-985dbda7e0fe.rna_seq.augmented_star_gene_counts.tsv,0a3deb502b834cbbf47befc5c9771035
TCGA-97-A4M5,f90939c7-6e24-4aa5-8c34-c1fc1b79e485,07c5dadf-e801-4c1f-9109-7a2495407c75.rna_seq.augmented_star_gene_counts.tsv,e1c6b552afd94863fc737dc4c5856637
TCGA-97-A4M6,975121d2-ba5d-4b2c-bd50-278311c7144a,143cbdd4-689e-4ba9-b0ad-069629dc7dfa.rna_seq.augmented_star_gene_counts.tsv,183d0ae0ff94b26d27b2579096f3a782
TCGA-97-A4M7,656fd74d-49d8-40a5-8eb9-dac0fbe4ea2d,131b98d5-aaf4-4a6c-bb96-c33895cd814a.rna_seq.augmented_star_gene_counts.tsv,09aa4903a42a22afa8ffbef01f6e7014
TCGA-99-7458,9f0a9ce9-6258-4a82-84c1-dc017a7eb760,129a4f1c-81ee-4ebb-8c97-0a60fcc114d6.rna_seq.augmented_star_gene_counts.tsv,734863b21c2394f695dd66446c1ff58b
TCGA-99-8025,515aa64c-316b-497e-b877-7ab0c89a58bd,36f81494-52c4-49db-9dba-26a0c2de2e8e.rna_seq.augmented_star_gene_counts.tsv,3e6860b24df016fc9c652bfffa8cebed
